t,x,y,z,heading,modo,drive_izq,drive_der,vx,yaw_rate,GF_1,GF_2,LC4_left,LC4_right,LPLC2_left,LPLC2_right,DNa01_left,DNa01_right,DNa02_left,DNa02_right,P9_left,P9_right,MDN_1,aDN1_left
14.3856,-6.725,-27.132,-0.068,0.4218,walking,0.188,0.112,0.15,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.4189,-6.793,-27.046,0.121,0.513,walking,0.188,0.112,0.15,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.4522,-6.78,-26.883,0.112,0.5815,walking,0.188,0.112,0.15,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.4855,-6.551,-26.97,0.14,0.5532,walking,0.188,0.112,0.15,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.5188,-6.85,-26.778,-0.106,0.6516,walking,0.188,0.112,0.15,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.5521,-6.749,-26.973,0.005,0.5035,walking,0.188,0.112,0.15,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.5854,-6.596,-26.759,0.085,0.7143,escape,0.213,1.5,0.857,-0.8,80.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.6187,-6.805,-26.39,0.063,0.7758,escape,1.34,1.26,1.0,0.064,80.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.652,-6.39,-26.496,0.237,0.6532,escape,1.34,1.26,1.0,0.064,80.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.6853,-6.435,-26.224,0.007,0.7836,escape,1.34,1.26,1.0,0.064,80.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.7186,-6.407,-25.934,-0.076,0.9243,escape,1.5,0.396,0.948,0.8,80.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.7519,-6.203,-26.208,-0.006,0.5029,escape,1.5,0.396,0.948,0.8,80.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.7852,-6.223,-26.032,-0.006,0.6701,escape,1.5,0.396,0.948,0.8,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.8185,-6.132,-26.334,0.14,0.2313,escape,0.864,1.5,1.0,-0.509,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.8518,-6.032,-26.283,-0.055,0.2629,escape,0.864,1.5,1.0,-0.509,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.8851,-5.941,-26.225,-0.128,0.2178,walking,0.188,0.112,0.15,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.9184,-5.92,-26.177,0.074,0.1591,walking,0.188,0.112,0.15,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,20.0,0.0,0.0
14.9517,-5.869,-25.998,0.004,0.2826,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
14.985,-5.709,-26.076,0.13,0.2651,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.0183,-5.929,-25.845,-0.12,0.3604,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.0516,-5.873,-25.904,-0.064,0.28,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.0849,-5.794,-25.833,-0.005,0.5011,walking,0.21,0.09,0.15,0.096,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.1182,-5.56,-25.879,0.102,0.4263,walking,0.21,0.09,0.15,0.096,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.1515,-5.352,-26.001,0.169,0.4309,walking,0.21,0.09,0.15,0.096,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.1848,-5.59,-25.978,0.058,0.6537,walking,0.21,0.09,0.15,0.096,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.2181,-5.513,-26.801,0.626,-0.1726,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.2514,-5.508,-27.581,-0.022,-0.9795,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.2847,-5.303,-26.85,-0.043,-0.3706,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.318,-5.143,-26.877,0.223,-0.368,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.3513,-5.232,-26.471,0.299,-0.3695,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0
15.3846,-5.136,-26.448,-0.127,-0.2943,walking,0.21,0.09,0.15,0.096,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
15.4179,-5.014,-26.468,-0.051,-0.2067,walking,0.21,0.09,0.15,0.096,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
15.4512,-4.714,-25.662,-0.14,0.46,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.4845,-4.574,-25.665,0.134,0.4777,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.5178,-4.9,-25.493,-0.116,0.6021,walking,0.245,0.105,0.175,0.112,60.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.5511,-4.869,-25.485,-0.092,0.5705,walking,0.245,0.105,0.175,0.112,60.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.5844,-4.735,-25.403,0.062,0.6915,walking,0.245,0.105,0.175,0.112,60.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.6177,-4.597,-25.188,-0.059,0.7355,walking,0.245,0.105,0.175,0.112,60.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.651,-4.457,-25.218,0.127,0.7081,walking,0.245,0.105,0.175,0.112,60.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.6843,-4.796,-25.038,-0.117,0.873,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.7176,-4.754,-25.035,-0.086,0.8014,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.7509,-4.597,-24.959,0.001,0.8593,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.7842,-4.706,-24.82,-0.088,1.0655,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.8175,-4.53,-24.776,0.144,1.0442,walking,0.245,0.105,0.175,0.112,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
15.8508,-4.894,-24.705,-0.123,1.2289,walking,0.21,0.09,0.15,0.096,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
15.8841,-4.894,-24.696,-0.09,1.2228,walking,0.21,0.09,0.15,0.096,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
15.9174,-4.905,-24.549,-0.04,1.37,walking,0.21,0.09,0.15,0.096,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
15.9507,-5.501,-24.75,0.213,2.1114,escape,1.5,0.311,0.905,0.8,80.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
15.984,-5.487,-24.559,0.167,2.0755,escape,1.5,0.311,0.905,0.8,80.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
16.0173,-5.68,-24.532,-0.113,2.0034,escape,1.018,1.5,1.0,-0.386,80.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
16.0506,-5.74,-24.496,-0.114,2.0398,escape,1.018,1.5,1.0,-0.386,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
16.0839,-5.497,-24.245,-0.049,1.8009,escape,1.018,1.5,1.0,-0.386,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
16.1172,-5.798,-24.319,0.012,2.0508,escape,1.241,1.359,1.0,-0.095,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0
16.1505,-5.721,-24.17,0.101,1.827,escape,1.241,1.359,1.0,-0.095,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.1838,-5.79,-23.958,-0.006,1.9135,escape,1.241,1.359,1.0,-0.095,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.2171,-5.882,-23.915,-0.074,1.9912,escape,-0.5,1.5,0.5,-0.8,60.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.2504,-5.85,-23.895,-0.145,1.8652,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.2837,-5.913,-23.924,-0.08,1.9306,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.317,-5.957,-23.843,-0.133,1.8893,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.3503,-5.904,-23.796,-0.022,1.8437,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.3836,-5.963,-23.749,-0.023,1.8836,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.4169,-5.902,-23.722,-0.098,1.8205,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.4502,-5.957,-23.724,-0.104,1.8697,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.4835,-5.888,-23.691,-0.058,1.7953,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.5168,-5.866,-23.653,0.088,1.8026,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.5501,-6.04,-23.605,0.108,1.8697,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.5834,-5.844,-23.543,-0.047,1.7561,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.6167,-6.031,-23.589,-0.098,1.8969,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.65,-5.908,-23.568,0.042,1.8026,walking,0.163,0.087,0.125,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.6833,-5.968,-23.474,0.09,1.9256,walking,0.163,0.087,0.125,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.7166,-6.125,-23.497,0.121,1.8987,walking,0.163,0.087,0.125,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.7499,-5.777,-23.464,0.024,1.7849,walking,0.163,0.087,0.125,0.06,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0
16.7832,-6.134,-23.671,-0.086,2.1034,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
16.8165,-6.034,-23.541,0.165,1.9003,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
16.8498,-6.331,-23.363,-0.074,2.2675,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
16.8831,-6.038,-22.817,0.793,1.6279,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
16.9164,-6.216,-22.55,0.047,1.7317,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
16.9497,-6.073,-22.187,0.674,1.7489,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
16.983,-6.262,-21.952,-0.124,1.6263,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
17.0163,-6.26,-21.867,0.065,1.7104,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
17.0496,-6.513,-21.98,-0.071,1.7785,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
17.0829,-6.473,-21.895,0.025,1.7862,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
17.1162,-6.375,-21.859,0.203,1.83,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
17.1495,-6.475,-21.848,-0.116,1.8361,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
17.1828,-6.518,-21.767,0.032,1.9495,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
17.2161,-6.678,-21.925,-0.049,1.9591,walking,0.195,0.105,0.15,0.072,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0
17.2494,-6.637,-21.827,0.03,1.9585,walking,0.227,0.122,0.175,0.084,60.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.2827,-6.864,-22.073,0.626,2.2158,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.316,-7.099,-22.222,0.495,2.3257,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.3493,-7.279,-21.902,0.02,2.2857,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.3826,-7.499,-22.109,-0.074,2.4585,walking,0.227,0.122,0.175,0.084,40.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.4159,-7.493,-21.982,0.026,2.4386,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.4492,-7.586,-22.322,0.036,2.632,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.4825,-7.707,-22.367,-0.046,2.6359,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.5158,-7.828,-22.311,0.007,2.7383,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.5491,-8.567,-21.809,0.639,2.4051,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.5824,-8.715,-21.436,0.002,2.335,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.6157,-8.898,-21.754,-0.047,2.5028,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.649,-8.989,-21.753,-0.073,2.4971,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.6823,-9.069,-21.65,-0.026,2.5535,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.7156,-9.917,-21.986,0.036,3.099,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.7489,-10.072,-21.915,0.004,3.1302,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.7822,-9.967,-22.165,-0.027,-2.9981,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.8155,-9.994,-22.22,-0.079,-2.9984,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.8488,-10.1,-22.249,-0.031,-2.8647,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.8821,-10.901,-22.016,0.707,3.0962,walking,0.227,0.122,0.175,0.084,60.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,60.0,40.0,0.0,0.0
17.9154,-11.308,-21.862,-0.002,2.972,walking,0.21,0.14,0.175,0.056,60.0,60.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
17.9487,-11.219,-22.062,-0.077,3.0224,walking,0.24,0.16,0.2,0.064,60.0,60.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
17.982,-11.251,-22.088,-0.082,3.026,walking,0.24,0.16,0.2,0.064,60.0,60.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.0153,-11.348,-22.087,-0.034,3.1193,walking,0.24,0.16,0.2,0.064,60.0,60.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.0486,-11.245,-22.391,-0.102,-2.9138,walking,0.24,0.16,0.2,0.064,60.0,60.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.0819,-11.321,-22.367,-0.004,-2.931,walking,0.27,0.18,0.225,0.072,60.0,60.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.1152,-11.198,-22.536,-0.057,-2.832,walking,0.27,0.18,0.225,0.072,60.0,60.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.1485,-11.227,-22.576,-0.092,-2.825,walking,0.24,0.16,0.2,0.064,60.0,60.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.1818,-11.321,-22.621,-0.016,-2.6811,escape,1.5,-0.5,0.5,0.8,60.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.2151,-12.028,-22.736,0.83,-2.7266,escape,1.5,-0.5,0.5,0.8,60.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,20.0,0.0,60.0,40.0,0.0,0.0
18.2484,-12.659,-22.631,0.043,3.135,escape,1.5,-0.5,0.5,0.8,60.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,20.0,0.0,60.0,40.0,0.0,0.0
18.2817,-12.684,-22.545,-0.016,2.899,escape,1.5,-0.5,0.5,0.8,60.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.315,-12.72,-22.489,-0.147,2.9775,escape,1.5,-0.347,0.577,0.8,60.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.3483,-12.453,-22.109,0.139,2.4648,escape,1.5,-0.347,0.577,0.8,60.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.3816,-12.545,-22.091,-0.097,2.3309,escape,1.5,-0.347,0.577,0.8,60.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.4149,-12.434,-21.865,0.01,2.273,escape,1.5,0.294,0.897,0.8,60.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,40.0,0.0,0.0
18.4482,-12.391,-21.783,-0.071,2.0828,escape,1.5,0.294,0.897,0.8,60.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.4815,-12.516,-21.773,-0.137,2.1756,escape,1.5,0.294,0.897,0.8,80.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.5148,-11.981,-21.722,0.113,1.6471,escape,0.252,1.5,0.876,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.5481,-12.164,-21.688,-0.004,1.8083,escape,0.252,1.5,0.876,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.5814,-12.217,-21.561,-0.114,1.697,escape,0.252,1.5,0.876,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.6147,-12.095,-21.401,-0.13,1.5653,escape,0.717,1.5,1.0,-0.626,80.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.648,-12.406,-21.417,-0.099,1.8712,escape,0.717,1.5,1.0,-0.626,80.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.6813,-12.36,-21.321,-0.032,1.7435,escape,0.717,1.5,1.0,-0.626,80.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.7146,-12.549,-21.349,0.107,2.0399,escape,1.23,1.37,1.0,-0.112,80.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.7479,-12.771,-21.08,-0.072,2.1335,escape,1.23,1.37,1.0,-0.112,80.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.7812,-12.729,-21.009,-0.105,2.0777,escape,1.23,1.37,1.0,-0.112,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.8145,-13.051,-21.133,0.01,2.3271,escape,1.5,0.603,1.0,0.717,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.8478,-12.821,-20.895,0.003,1.9922,escape,1.5,0.603,1.0,0.717,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.8811,-12.842,-20.777,-0.029,2.0671,escape,1.5,0.603,1.0,0.717,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.9144,-12.812,-20.603,-0.012,1.9814,escape,1.5,0.962,1.0,0.43,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.9477,-12.654,-20.496,-0.11,1.7752,escape,1.5,0.962,1.0,0.43,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
18.981,-12.806,-20.443,-0.131,1.8536,escape,1.5,0.962,1.0,0.43,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
